7 200 4.315237e-02 4.314084e+00 5.779363e-08 1.339499e-10 -1.319454e-03 1.158438e-01 -3.042826e-25 0.000000e+00 
8 200 4.336593e-02 4.357343e+00 6.237093e-08 1.431237e-10 -1.279190e-03 1.140000e-01 -9.991980e-26 0.000000e+00 
9 200 4.358227e-02 4.400817e+00 6.714528e-08 1.525574e-10 -1.240221e-03 1.121966e-01 -3.414971e-26 0.000000e+00 
10 200 4.380140e-02 4.444509e+00 7.211313e-08 1.622340e-10 -1.202498e-03 1.104324e-01 -2.954383e-25 0.000000e+00 
11 200 4.402334e-02 4.488421e+00 7.727019e-08 1.721352e-10 -1.165971e-03 1.087061e-01 -2.731807e-25 0.000000e+00 
12 200 4.424809e-02 4.532557e+00 8.261146e-08 1.822420e-10 -1.130595e-03 1.070167e-01 1.916093e-25 0.000000e+00 
13 200 4.447568e-02 4.576919e+00 8.813124e-08 1.925343e-10 -1.096327e-03 1.053630e-01 1.738056e-26 0.000000e+00 
2 200 4.470612e-02 4.621510e+00 9.382318e-08 2.029914e-10 -1.063124e-03 1.037440e-01 1.092668e-25 0.000000e+00 
3 200 4.493941e-02 4.666333e+00 9.968028e-08 2.135921e-10 -1.030947e-03 1.021585e-01 -3.992664e-25 0.000000e+00 
4 200 4.517559e-02 4.711390e+00 1.056950e-07 2.243143e-10 -9.997582e-04 1.006057e-01 4.278613e-25 0.000000e+00 
5 200 4.541465e-02 4.756685e+00 1.118592e-07 2.351358e-10 -9.695207e-04 9.908464e-02 1.193793e-25 0.000000e+00 
6 200 4.565663e-02 4.802221e+00 1.181642e-07 2.460342e-10 -9.402001e-04 9.759432e-02 -4.795972e-25 0.000000e+00 
7 200 4.590153e-02 4.848000e+00 1.246010e-07 2.569866e-10 -9.117632e-04 9.613391e-02 5.899672e-25 0.000000e+00 
8 200 4.614936e-02 4.894026e+00 1.311600e-07 2.679705e-10 -8.841781e-04 9.470256e-02 -1.785053e-25 0.000000e+00 
9 200 4.640015e-02 4.940300e+00 1.378314e-07 2.789631e-10 -8.574145e-04 9.329946e-02 -1.108227e-25 0.000000e+00 
10 200 4.665392e-02 4.986827e+00 1.446050e-07 2.899419e-10 -8.314433e-04 9.192383e-02 7.148260e-26 0.000000e+00 
11 200 4.691066e-02 5.033610e+00 1.514703e-07 3.008845e-10 -8.062368e-04 9.057491e-02 5.033410e-26 0.000000e+00 
12 200 4.717042e-02 5.080650e+00 1.584165e-07 3.117692e-10 -7.817682e-04 8.925198e-02 -1.359806e-25 0.000000e+00 
13 200 4.743319e-02 5.127952e+00 1.654328e-07 3.225743e-10 -7.580120e-04 8.795434e-02 8.749435e-25 0.000000e+00 
2 200 4.769900e-02 5.175518e+00 1.725081e-07 3.332788e-10 -7.349438e-04 8.668131e-02 1.226718e-24 0.000000e+00 
3 200 4.796786e-02 5.223351e+00 1.796313e-07 3.438624e-10 -7.125400e-04 8.543225e-02 7.367875e-26 0.000000e+00 
4 200 4.823980e-02 5.271455e+00 1.867910e-07 3.543052e-10 -6.907782e-04 8.420651e-02 8.370474e-25 0.000000e+00 
5 200 4.851482e-02 5.319833e+00 1.939762e-07 3.645882e-10 -6.696369e-04 8.300351e-02 3.527556e-26 0.000000e+00 
6 200 4.879295e-02 5.368487e+00 2.011757e-07 3.746931e-10 -6.490952e-04 8.182265e-02 -3.249365e-25 0.000000e+00 
7 200 4.907420e-02 5.417420e+00 2.083782e-07 3.846022e-10 -6.291333e-04 8.066336e-02 -1.831726e-25 0.000000e+00 
8 200 4.935860e-02 5.466636e+00 2.155727e-07 3.942990e-10 -6.097321e-04 7.952511e-02 2.225728e-25 0.000000e+00 
9 200 4.964615e-02 5.516139e+00 2.227484e-07 4.037676e-10 -5.908732e-04 7.840735e-02 5.637215e-25 0.000000e+00 
10 200 4.993688e-02 5.565930e+00 2.298944e-07 4.129932e-10 -5.725392e-04 7.730959e-02 -4.505175e-25 0.000000e+00 
11 200 5.023081e-02 5.616014e+00 2.370004e-07 4.219617e-10 -5.547129e-04 7.623132e-02 2.342379e-25 0.000000e+00 
12 200 5.052796e-02 5.666394e+00 2.440558e-07 4.306602e-10 -5.373782e-04 7.517208e-02 6.222049e-25 0.000000e+00 
13 200 5.082834e-02 5.717072e+00 2.510508e-07 4.390765e-10 -5.205194e-04 7.413139e-02 1.250337e-25 0.000000e+00 
2 200 5.113198e-02 5.768052e+00 2.579754e-07 4.471997e-10 -5.041214e-04 7.310881e-02 1.245202e-24 0.000000e+00 
3 200 5.143889e-02 5.819337e+00 2.648202e-07 4.550195e-10 -4.881699e-04 7.210391e-02 -2.527098e-26 0.000000e+00 
4 200 5.174909e-02 5.870931e+00 2.715761e-07 4.625268e-10 -4.726507e-04 7.111628e-02 -5.760181e-25 0.000000e+00 
5 200 5.206261e-02 5.922837e+00 2.782341e-07 4.697134e-10 -4.575505e-04 7.014550e-02 6.102609e-25 0.000000e+00 
6 200 5.237946e-02 5.975058e+00 2.847858e-07 4.765720e-10 -4.428564e-04 6.919117e-02 -4.696044e-25 0.000000e+00 
7 200 5.269966e-02 6.027598e+00 2.912230e-07 4.830964e-10 -4.285560e-04 6.825294e-02 -5.818357e-25 0.000000e+00 
8 200 5.302324e-02 6.080459e+00 2.975381e-07 4.892813e-10 -4.146372e-04 6.733041e-02 3.230344e-25 0.000000e+00 
9 200 5.335021e-02 6.133646e+00 3.037235e-07 4.951220e-10 -4.010885e-04 6.642324e-02 -2.406839e-24 0.000000e+00 
10 200 5.368060e-02 6.187161e+00 3.097725e-07 5.006150e-10 -3.878988e-04 6.553107e-02 1.122842e-24 0.000000e+00 
11 200 5.401442e-02 6.241009e+00 3.156783e-07 5.057576e-10 -3.750573e-04 6.465358e-02 1.187178e-24 0.000000e+00 
12 200 5.435171e-02 6.295192e+00 3.214348e-07 5.105478e-10 -3.625537e-04 6.379044e-02 3.266959e-25 0.000000e+00 
13 200 5.469247e-02 6.349714e+00 3.270363e-07 5.149847e-10 -3.503780e-04 6.294132e-02 4.190424e-25 0.000000e+00 
2 200 5.503673e-02 6.404579e+00 3.324773e-07 5.190677e-10 -3.385205e-04 6.210593e-02 -1.645413e-24 0.000000e+00 
3 200 5.538452e-02 6.459789e+00 3.377530e-07 5.227975e-10 -3.269720e-04 6.128396e-02 7.494403e-26 0.000000e+00 
4 200 5.573586e-02 6.515349e+00 3.428588e-07 5.261750e-10 -3.157235e-04 6.047513e-02 3.440495e-25 0.000000e+00 
5 200 5.609076e-02 6.571263e+00 3.477906e-07 5.292022e-10 -3.047663e-04 5.967915e-02 9.679179e-25 0.000000e+00 
6 200 5.644925e-02 6.627533e+00 3.525446e-07 5.318814e-10 -2.940920e-04 5.889576e-02 -3.558709e-25 0.000000e+00 
7 200 5.681136e-02 6.684163e+00 3.571174e-07 5.342157e-10 -2.836926e-04 5.812468e-02 -4.459837e-27 0.000000e+00 
8 200 5.717711e-02 6.741157e+00 3.615062e-07 5.362088e-10 -2.735602e-04 5.736565e-02 7.570258e-25 0.000000e+00 
9 200 5.754651e-02 6.798519e+00 3.657083e-07 5.378649e-10 -2.636874e-04 5.661844e-02 9.107087e-25 0.000000e+00 
10 200 5.791960e-02 6.856252e+00 3.697216e-07 5.391886e-10 -2.540667e-04 5.588279e-02 -9.835738e-25 0.000000e+00 
11 200 5.829640e-02 6.914360e+00 3.735441e-07 5.401851e-10 -2.446912e-04 5.515847e-02 1.671372e-26 0.000000e+00 
12 200 5.867693e-02 6.972847e+00 3.771745e-07 5.408601e-10 -2.355541e-04 5.444525e-02 7.862717e-25 0.000000e+00 
13 200 5.906122e-02 7.031716e+00 3.806116e-07 5.412195e-10 -2.266486e-04 5.374290e-02 -3.995060e-25 0.000000e+00 
2 200 5.944929e-02 7.090971e+00 3.838546e-07 5.412698e-10 -2.179686e-04 5.305120e-02 1.892957e-25 0.000000e+00 
3 200 5.984117e-02 7.150616e+00 3.869031e-07 5.410177e-10 -2.095077e-04 5.236995e-02 2.454704e-25 0.000000e+00 
4 200 6.023687e-02 7.210655e+00 3.897568e-07 5.404702e-10 -2.012600e-04 5.169894e-02 -9.347009e-25 0.000000e+00 
5 200 6.063644e-02 7.271092e+00 3.924160e-07 5.396346e-10 -1.932197e-04 5.103797e-02 -2.231740e-25 0.000000e+00 
6 200 6.103988e-02 7.331930e+00 3.948810e-07 5.385186e-10 -1.853813e-04 5.038683e-02 8.536441e-26 0.000000e+00 
7 200 6.144724e-02 7.393174e+00 3.971526e-07 5.371299e-10 -1.777392e-04 4.974535e-02 -5.640212e-25 0.000000e+00 
8 200 6.185852e-02 7.454827e+00 3.992318e-07 5.354765e-10 -1.702883e-04 4.911333e-02 4.686796e-25 0.000000e+00 
9 200 6.227377e-02 7.516893e+00 4.011199e-07 5.335666e-10 -1.630234e-04 4.849059e-02 6.168257e-25 0.000000e+00 
10 200 6.269301e-02 7.579376e+00 4.028182e-07 5.314085e-10 -1.559397e-04 4.787696e-02 5.368090e-25 0.000000e+00 
11 200 6.311626e-02 7.642281e+00 4.043285e-07 5.290105e-10 -1.490323e-04 4.727227e-02 1.561540e-25 0.000000e+00 
12 200 6.354355e-02 7.705611e+00 4.056528e-07 5.263812e-10 -1.422967e-04 4.667635e-02 3.961104e-25 0.000000e+00 
13 200 6.397491e-02 7.769370e+00 4.067932e-07 5.235291e-10 -1.357282e-04 4.608903e-02 2.666786e-24 0.000000e+00 
2 200 6.441036e-02 7.833563e+00 4.077520e-07 5.204628e-10 -1.293227e-04 4.551016e-02 3.154978e-25 0.000000e+00 
3 200 6.484994e-02 7.898193e+00 4.085318e-07 5.171911e-10 -1.230758e-04 4.493958e-02 9.481244e-26 0.000000e+00 
4 200 6.529367e-02 7.963265e+00 4.091351e-07 5.137225e-10 -1.169834e-04 4.437714e-02 -1.078816e-24 0.000000e+00 
5 200 6.574158e-02 8.028782e+00 4.095650e-07 5.100656e-10 -1.110417e-04 4.382270e-02 2.812993e-25 0.000000e+00 
6 200 6.619370e-02 8.094750e+00 4.098242e-07 5.062291e-10 -1.052467e-04 4.327610e-02 5.712878e-25 0.000000e+00 
7 200 6.665006e-02 8.161172e+00 4.099160e-07 5.022215e-10 -9.959465e-05 4.273721e-02 9.460080e-26 0.000000e+00 
8 200 6.711068e-02 8.228052e+00 4.098437e-07 4.980514e-10 -9.408200e-05 4.220589e-02 3.719577e-25 0.000000e+00 
9 200 6.757561e-02 8.295395e+00 4.096104e-07 4.937270e-10 -8.870520e-05 4.168201e-02 -6.802276e-25 0.000000e+00 
10 200 6.804486e-02 8.363205e+00 4.092199e-07 4.892569e-10 -8.346083e-05 4.116544e-02 -9.157759e-25 0.000000e+00 
11 200 6.851846e-02 8.431487e+00 4.086755e-07 4.846491e-10 -7.834555e-05 4.065604e-02 -3.416153e-25 0.000000e+00 
12 200 6.899645e-02 8.500245e+00 4.079809e-07 4.799118e-10 -7.335616e-05 4.015370e-02 7.201056e-25 0.000000e+00 
13 200 6.947886e-02 8.569482e+00 4.071399e-07 4.750530e-10 -6.848951e-05 3.965829e-02 -6.926079e-26 0.000000e+00 
2 200 6.996572e-02 8.639205e+00 4.061562e-07 4.700806e-10 -6.374256e-05 3.916969e-02 -3.524441e-25 0.000000e+00 
3 200 7.045706e-02 8.709416e+00 4.050336e-07 4.650023e-10 -5.911235e-05 3.868779e-02 -9.728908e-25 0.000000e+00 
4 200 7.095291e-02 8.780121e+00 4.037761e-07 4.598255e-10 -5.459600e-05 3.821248e-02 1.815212e-25 0.000000e+00 
5 200 7.145330e-02 8.851324e+00 4.023874e-07 4.545579e-10 -5.019073e-05 3.774363e-02 6.627643e-25 0.000000e+00 
6 200 7.195826e-02 8.923030e+00 4.008717e-07 4.492065e-10 -4.589382e-05 3.728115e-02 -4.890126e-26 0.000000e+00 
7 200 7.246784e-02 8.995243e+00 3.992328e-07 4.437786e-10 -4.170263e-05 3.682492e-02 1.615568e-25 0.000000e+00 
8 200 7.298205e-02 9.067968e+00 3.974747e-07 4.382809e-10 -3.761458e-05 3.637485e-02 -1.294317e-24 0.000000e+00 
9 200 7.350093e-02 9.141209e+00 3.956014e-07 4.327203e-10 -3.362719e-05 3.593083e-02 -6.817405e-25 0.000000e+00 
10 200 7.402452e-02 9.214972e+00 3.936170e-07 4.271032e-10 -2.973802e-05 3.549276e-02 -5.399376e-25 0.000000e+00 
11 200 7.455285e-02 9.289261e+00 3.915253e-07 4.214362e-10 -2.594472e-05 3.506055e-02 -2.605593e-25 0.000000e+00 
12 200 7.508596e-02 9.364080e+00 3.893305e-07 4.157252e-10 -2.224498e-05 3.463409e-02 5.096620e-25 0.000000e+00 
13 200 7.562387e-02 9.439435e+00 3.870363e-07 4.099764e-10 -1.863656e-05 3.421330e-02 6.476961e-25 0.000000e+00 
2 200 7.616662e-02 9.515330e+00 3.846469e-07 4.041955e-10 -1.511731e-05 3.379809e-02 9.061978e-25 0.000000e+00 
3 200 7.671425e-02 9.591771e+00 3.821661e-07 3.983882e-10 -1.168508e-05 3.338837e-02 -1.472967e-25 0.000000e+00 
